enroll_id,course_id,username,engagement
5704,course-v1:TsinghuaX+00690863X+__,69775,0
5705,course-v1:TsinghuaX+00690863X+__,2845662,0
5706,course-v1:TsinghuaX+00690863X+__,556713,0
5707,course-v1:TsinghuaX+00690863X+__,200148,0
5708,course-v1:TsinghuaX+00690863X+__,2621810,0
5710,course-v1:TsinghuaX+00690863X+__,2769187,0
5711,course-v1:TsinghuaX+00690863X+__,2070398,0
5717,course-v1:TsinghuaX+00690863X+__,2856939,0
5718,course-v1:TsinghuaX+00690863X+__,67031,0
5719,course-v1:TsinghuaX+00690863X+__,321214,0
5720,course-v1:TsinghuaX+00690863X+__,2638106,0
5722,course-v1:TsinghuaX+00690863X+__,2711422,0
5724,course-v1:TsinghuaX+00690863X+__,283277,0
5725,course-v1:TsinghuaX+00690863X+__,84070,0
5726,course-v1:TsinghuaX+00690863X+__,2521813,0
5727,course-v1:TsinghuaX+00690863X+__,307212,0
5728,course-v1:TsinghuaX+00690863X+__,34796,0
5729,course-v1:TsinghuaX+00690863X+__,300121,0
5731,course-v1:TsinghuaX+00690863X+__,1107788,0
5733,course-v1:TsinghuaX+00690863X+__,452862,0
5735,course-v1:TsinghuaX+00690863X+__,2618433,0
5736,course-v1:TsinghuaX+00690863X+__,2718889,0
5737,course-v1:TsinghuaX+00690863X+__,2718887,0
5740,course-v1:TsinghuaX+00690863X+__,19830,0
5742,course-v1:TsinghuaX+00690863X+__,253894,0
5743,course-v1:TsinghuaX+00690863X+__,693216,0
5745,course-v1:TsinghuaX+00690863X+__,531247,0
5746,course-v1:TsinghuaX+00690863X+__,2760612,0
5747,course-v1:TsinghuaX+00690863X+__,1475535,0
5749,course-v1:TsinghuaX+00690863X+__,1099720,0
5750,course-v1:TsinghuaX+00690863X+__,2786654,0
5752,course-v1:TsinghuaX+00690863X+__,2726596,0
5753,course-v1:TsinghuaX+00690863X+__,1938133,0
5755,course-v1:TsinghuaX+00690863X+__,2508017,0
5756,course-v1:TsinghuaX+00690863X+__,2763871,0
5758,course-v1:TsinghuaX+00690863X+__,1100353,0
5759,course-v1:TsinghuaX+00690863X+__,2803153,0
5761,course-v1:TsinghuaX+00690863X+__,2750038,0
5763,course-v1:TsinghuaX+00690863X+__,515647,0
5766,course-v1:TsinghuaX+00690863X+__,2796916,0
5768,course-v1:TsinghuaX+00690863X+__,1077965,0
5769,course-v1:TsinghuaX+00690863X+__,2840109,0
5770,course-v1:TsinghuaX+00690863X+__,723919,0
5773,course-v1:TsinghuaX+00690863X+__,2679432,0
5776,course-v1:TsinghuaX+00690863X+__,2671952,0
5777,course-v1:TsinghuaX+00690863X+__,559515,0
5781,course-v1:TsinghuaX+00690863X+__,2486775,0
5782,course-v1:TsinghuaX+00690863X+__,2686840,0
5783,course-v1:TsinghuaX+00690863X+__,36556,0
5784,course-v1:TsinghuaX+00690863X+__,2830414,0
5785,course-v1:TsinghuaX+00690863X+__,1133496,0
5786,course-v1:TsinghuaX+00690863X+__,1113641,0
5787,course-v1:TsinghuaX+00690863X+__,454480,0
5791,course-v1:TsinghuaX+00690863X+__,84932,0
5792,course-v1:TsinghuaX+00690863X+__,2641446,0
5793,course-v1:TsinghuaX+00690863X+__,1460492,0
5794,course-v1:TsinghuaX+00690863X+__,845118,0
5797,course-v1:TsinghuaX+00690863X+__,1643490,0
5798,course-v1:TsinghuaX+00690863X+__,483142,0
5800,course-v1:TsinghuaX+00690863X+__,313341,0
5802,course-v1:TsinghuaX+00690863X+__,2654000,0
5803,course-v1:TsinghuaX+00690863X+__,1112287,0
5805,course-v1:TsinghuaX+00690863X+__,2583614,0
5806,course-v1:TsinghuaX+00690863X+__,1011184,0
5807,course-v1:TsinghuaX+00690863X+__,65250,0
5808,course-v1:TsinghuaX+00690863X+__,472467,0
5811,course-v1:TsinghuaX+00690863X+__,93756,0
5812,course-v1:TsinghuaX+00690863X+__,89127,0
5814,course-v1:TsinghuaX+00690863X+__,2790753,0
5815,course-v1:TsinghuaX+00690863X+__,2542103,0
5816,course-v1:TsinghuaX+00690863X+__,116915,0
5817,course-v1:TsinghuaX+00690863X+__,2771027,0
5820,course-v1:TsinghuaX+00690863X+__,2020885,0
5823,course-v1:TsinghuaX+00690863X+__,2707372,0
5824,course-v1:TsinghuaX+00690863X+__,309537,0
5826,course-v1:TsinghuaX+00690863X+__,539247,0
5828,course-v1:TsinghuaX+00690863X+__,1971951,0
5829,course-v1:TsinghuaX+00690863X+__,2817990,0
5830,course-v1:TsinghuaX+00690863X+__,2623536,0
5832,course-v1:TsinghuaX+00690863X+__,2840310,0
5837,course-v1:TsinghuaX+00690863X+__,94612,0
5838,course-v1:TsinghuaX+00690863X+__,2711659,0
5839,course-v1:TsinghuaX+00690863X+__,179516,0
5841,course-v1:TsinghuaX+00690863X+__,163425,0
5842,course-v1:TsinghuaX+00690863X+__,2785224,0
5845,course-v1:TsinghuaX+00690863X+__,1364249,0
5847,course-v1:TsinghuaX+00690863X+__,102185,0
5849,course-v1:TsinghuaX+00690863X+__,105190,0
5850,course-v1:TsinghuaX+00690863X+__,2817341,0
5852,course-v1:TsinghuaX+00690863X+__,1040879,0
5856,course-v1:TsinghuaX+00690863X+__,378518,0
5858,course-v1:TsinghuaX+00690863X+__,175961,0
5859,course-v1:TsinghuaX+00690863X+__,182701,0
5861,course-v1:TsinghuaX+00690863X+__,24622,0
5863,course-v1:TsinghuaX+00690863X+__,580312,0
5866,course-v1:TsinghuaX+00690863X+__,2850000,0
5868,course-v1:TsinghuaX+00690863X+__,462959,0
5870,course-v1:TsinghuaX+00690863X+__,481633,0
5871,course-v1:TsinghuaX+00690863X+__,2830693,0
5872,course-v1:TsinghuaX+00690863X+__,70683,0
5874,course-v1:TsinghuaX+00690863X+__,2738764,0
5876,course-v1:TsinghuaX+00690863X+__,1959878,0
5878,course-v1:TsinghuaX+00690863X+__,280058,0
5879,course-v1:TsinghuaX+00690863X+__,2447329,0
5880,course-v1:TsinghuaX+00690863X+__,2471144,0
5882,course-v1:TsinghuaX+00690863X+__,1071105,0
5883,course-v1:TsinghuaX+00690863X+__,2742380,0
5885,course-v1:TsinghuaX+00690863X+__,533331,0
5887,course-v1:TsinghuaX+00690863X+__,109791,0
5890,course-v1:TsinghuaX+00690863X+__,688603,0
5893,course-v1:TsinghuaX+00690863X+__,2707351,0
5895,course-v1:TsinghuaX+00690863X+__,2720909,0
5898,course-v1:TsinghuaX+00690863X+__,2756563,0
5899,course-v1:TsinghuaX+00690863X+__,2676077,0
5901,course-v1:TsinghuaX+00690863X+__,2051035,0
5903,course-v1:TsinghuaX+00690863X+__,539596,0
5904,course-v1:TsinghuaX+00690863X+__,2682806,0
5905,course-v1:TsinghuaX+00690863X+__,2862619,0
5907,course-v1:TsinghuaX+00690863X+__,1869636,0
5908,course-v1:TsinghuaX+00690863X+__,2833893,0
5909,course-v1:TsinghuaX+00690863X+__,1921,0
5910,course-v1:TsinghuaX+00690863X+__,313512,0
5911,course-v1:TsinghuaX+00690863X+__,2603584,0
5915,course-v1:TsinghuaX+00690863X+__,104905,0
5916,course-v1:TsinghuaX+00690863X+__,2834045,0
5918,course-v1:TsinghuaX+00690863X+__,432478,0
5919,course-v1:TsinghuaX+00690863X+__,2821188,0
5920,course-v1:TsinghuaX+00690863X+__,2773523,0
5921,course-v1:TsinghuaX+00690863X+__,1539520,0
5922,course-v1:TsinghuaX+00690863X+__,123244,0
5923,course-v1:TsinghuaX+00690863X+__,399674,0
5924,course-v1:TsinghuaX+00690863X+__,1854519,0
5926,course-v1:TsinghuaX+00690863X+__,2735667,0
5927,course-v1:TsinghuaX+00690863X+__,2802639,0
5928,course-v1:TsinghuaX+00690863X+__,546290,0
5929,course-v1:TsinghuaX+00690863X+__,2480521,0
5930,course-v1:TsinghuaX+00690863X+__,1037589,0
5931,course-v1:TsinghuaX+00690863X+__,580883,0
5932,course-v1:TsinghuaX+00690863X+__,21738,0
5933,course-v1:TsinghuaX+00690863X+__,460797,0
5936,course-v1:TsinghuaX+00690863X+__,625414,0
5939,course-v1:TsinghuaX+00690863X+__,13412,0
5940,course-v1:TsinghuaX+00690863X+__,339805,0
5941,course-v1:TsinghuaX+00690863X+__,1048708,0
5942,course-v1:TsinghuaX+00690863X+__,208983,0
5943,course-v1:TsinghuaX+00690863X+__,1538045,0
5944,course-v1:TsinghuaX+00690863X+__,1071870,0
5947,course-v1:TsinghuaX+00690863X+__,742806,0
5948,course-v1:TsinghuaX+00690863X+__,506894,0
5949,course-v1:TsinghuaX+00690863X+__,532208,0
5952,course-v1:TsinghuaX+00690863X+__,9031,0
5954,course-v1:TsinghuaX+00690863X+__,2659745,0
5955,course-v1:TsinghuaX+00690863X+__,1480901,0
5956,course-v1:TsinghuaX+00690863X+__,2830018,0
5958,course-v1:TsinghuaX+00690863X+__,2735476,0
5959,course-v1:TsinghuaX+00690863X+__,562604,0
5960,course-v1:TsinghuaX+00690863X+__,1885581,0
5962,course-v1:TsinghuaX+00690863X+__,2014764,0
5966,course-v1:TsinghuaX+00690863X+__,2676548,0
5967,course-v1:TsinghuaX+00690863X+__,193296,0
5971,course-v1:TsinghuaX+00690863X+__,2600397,0
5972,course-v1:TsinghuaX+00690863X+__,2635134,0
5973,course-v1:TsinghuaX+00690863X+__,2733164,0
5976,course-v1:TsinghuaX+00690863X+__,1089600,0
5978,course-v1:TsinghuaX+00690863X+__,2070781,0
5983,course-v1:TsinghuaX+00690863X+__,549834,0
5984,course-v1:TsinghuaX+00690863X+__,111691,0
5985,course-v1:TsinghuaX+00690863X+__,2729175,0
5987,course-v1:TsinghuaX+00690863X+__,314448,0
5992,course-v1:TsinghuaX+00690863X+__,2762108,0
5994,course-v1:TsinghuaX+00690863X+__,2601968,0
5997,course-v1:TsinghuaX+00690863X+__,2637963,0
5998,course-v1:TsinghuaX+00690863X+__,2485111,0
5999,course-v1:TsinghuaX+00690863X+__,2737867,0
6000,course-v1:TsinghuaX+00690863X+__,2757434,0
6004,course-v1:TsinghuaX+00690863X+__,2682656,0
6006,course-v1:TsinghuaX+00690863X+__,2809643,0
6007,course-v1:TsinghuaX+00690863X+__,2739831,0
6008,course-v1:TsinghuaX+00690863X+__,2739835,0
6011,course-v1:TsinghuaX+00690863X+__,11696,0
6015,course-v1:TsinghuaX+00690863X+__,2394529,0
6016,course-v1:TsinghuaX+00690863X+__,749364,0
6018,course-v1:TsinghuaX+00690863X+__,2719314,0
6019,course-v1:TsinghuaX+00690863X+__,2523923,0
6021,course-v1:TsinghuaX+00690863X+__,362940,0
6022,course-v1:TsinghuaX+00690863X+__,2765349,0
6024,course-v1:TsinghuaX+00690863X+__,176778,0
6025,course-v1:TsinghuaX+00690863X+__,298752,0
6026,course-v1:TsinghuaX+00690863X+__,676139,0
6027,course-v1:TsinghuaX+00690863X+__,2842748,0
6029,course-v1:TsinghuaX+00690863X+__,701317,0
6030,course-v1:TsinghuaX+00690863X+__,313494,0
6031,course-v1:TsinghuaX+00690863X+__,2677390,0
6032,course-v1:TsinghuaX+00690863X+__,211536,0
6033,course-v1:TsinghuaX+00690863X+__,1555028,0
6034,course-v1:TsinghuaX+00690863X+__,2772579,0
6035,course-v1:TsinghuaX+00690863X+__,26790,0
6038,course-v1:TsinghuaX+00690863X+__,2601910,0
6039,course-v1:TsinghuaX+00690863X+__,385118,0
6040,course-v1:TsinghuaX+00690863X+__,2456263,0
6041,course-v1:TsinghuaX+00690863X+__,1186858,0
6044,course-v1:TsinghuaX+00690863X+__,2799656,0
6045,course-v1:TsinghuaX+00690863X+__,216884,0
6047,course-v1:TsinghuaX+00690863X+__,25818,0
6051,course-v1:TsinghuaX+00690863X+__,2679392,0
6054,course-v1:TsinghuaX+00690863X+__,2499938,0
6055,course-v1:TsinghuaX+00690863X+__,177746,0
6056,course-v1:TsinghuaX+00690863X+__,2721093,0
6058,course-v1:TsinghuaX+00690863X+__,2713771,0
6059,course-v1:TsinghuaX+00690863X+__,647928,0
6060,course-v1:TsinghuaX+00690863X+__,2718113,0
6061,course-v1:TsinghuaX+00690863X+__,568621,0
6062,course-v1:TsinghuaX+00690863X+__,2829037,0
6063,course-v1:TsinghuaX+00690863X+__,508412,0
6066,course-v1:TsinghuaX+00690863X+__,307577,0
6068,course-v1:TsinghuaX+00690863X+__,2479907,0
6070,course-v1:TsinghuaX+00690863X+__,2726518,0
6071,course-v1:TsinghuaX+00690863X+__,2848521,0
6072,course-v1:TsinghuaX+00690863X+__,2819858,0
6073,course-v1:TsinghuaX+00690863X+__,1005071,0
6074,course-v1:TsinghuaX+00690863X+__,384985,0
6076,course-v1:TsinghuaX+00690863X+__,1786,0
6078,course-v1:TsinghuaX+00690863X+__,59645,0
6079,course-v1:TsinghuaX+00690863X+__,2455767,0
6080,course-v1:TsinghuaX+00690863X+__,2684211,0
6082,course-v1:TsinghuaX+00690863X+__,1581781,0
6083,course-v1:TsinghuaX+00690863X+__,2646863,0
6084,course-v1:TsinghuaX+00690863X+__,1639596,0
6087,course-v1:TsinghuaX+00690863X+__,123201,0
6088,course-v1:TsinghuaX+00690863X+__,1189115,0
6089,course-v1:TsinghuaX+00690863X+__,29684,0
6090,course-v1:TsinghuaX+00690863X+__,2233692,0
6093,course-v1:TsinghuaX+00690863X+__,2735118,0
6096,course-v1:TsinghuaX+00690863X+__,356418,0
6097,course-v1:TsinghuaX+00690863X+__,220221,0
6099,course-v1:TsinghuaX+00690863X+__,2767075,0
6102,course-v1:TsinghuaX+00690863X+__,429963,0
6103,course-v1:TsinghuaX+00690863X+__,1509566,0
6104,course-v1:TsinghuaX+00690863X+__,501842,0
6107,course-v1:TsinghuaX+00690863X+__,101900,0
6110,course-v1:TsinghuaX+00690863X+__,2594656,0
6111,course-v1:TsinghuaX+00690863X+__,724646,0
6112,course-v1:TsinghuaX+00690863X+__,294299,0
6113,course-v1:TsinghuaX+00690863X+__,2770066,0
6114,course-v1:TsinghuaX+00690863X+__,459137,0
6119,course-v1:TsinghuaX+00690863X+__,2578498,0
6122,course-v1:TsinghuaX+00690863X+__,2239886,0
6123,course-v1:TsinghuaX+00690863X+__,1490044,0
6127,course-v1:TsinghuaX+00690863X+__,2597404,0
6128,course-v1:TsinghuaX+00690863X+__,2734962,0
6129,course-v1:TsinghuaX+00690863X+__,580253,0
6130,course-v1:TsinghuaX+00690863X+__,541076,0
6131,course-v1:TsinghuaX+00690863X+__,2604338,0
6133,course-v1:TsinghuaX+00690863X+__,150436,0
6135,course-v1:TsinghuaX+00690863X+__,2781834,0
6138,course-v1:TsinghuaX+00690863X+__,104509,0
6139,course-v1:TsinghuaX+00690863X+__,309460,0
6140,course-v1:TsinghuaX+00690863X+__,2672649,0
6141,course-v1:TsinghuaX+00690863X+__,2522468,0
6143,course-v1:TsinghuaX+00690863X+__,113103,0
6144,course-v1:TsinghuaX+00690863X+__,1475082,0
6145,course-v1:TsinghuaX+00690863X+__,41393,0
6149,course-v1:TsinghuaX+00690863X+__,573904,0
6150,course-v1:TsinghuaX+00690863X+__,1100116,0
6151,course-v1:TsinghuaX+00690863X+__,2654349,0
6153,course-v1:TsinghuaX+00690863X+__,2683726,0
6154,course-v1:TsinghuaX+00690863X+__,1793613,0
6156,course-v1:TsinghuaX+00690863X+__,416532,0
6162,course-v1:TsinghuaX+00690863X+__,2721114,0
6164,course-v1:TsinghuaX+00690863X+__,2631157,0
6165,course-v1:TsinghuaX+00690863X+__,2718965,0
6166,course-v1:TsinghuaX+00690863X+__,2739877,0
6167,course-v1:TsinghuaX+00690863X+__,2520744,0
6168,course-v1:TsinghuaX+00690863X+__,183871,0
6169,course-v1:TsinghuaX+00690863X+__,501139,0
6170,course-v1:TsinghuaX+00690863X+__,2483057,0
6171,course-v1:TsinghuaX+00690863X+__,2713188,0
6174,course-v1:TsinghuaX+00690863X+__,1778295,0
6175,course-v1:TsinghuaX+00690863X+__,85098,0
6176,course-v1:TsinghuaX+00690863X+__,514469,0
6178,course-v1:TsinghuaX+00690863X+__,2662329,0
6181,course-v1:TsinghuaX+00690863X+__,2147001,0
6183,course-v1:TsinghuaX+00690863X+__,2835509,0
6186,course-v1:TsinghuaX+00690863X+__,2047900,0
6189,course-v1:TsinghuaX+00690863X+__,2648207,0
6190,course-v1:TsinghuaX+00690863X+__,679264,0
6191,course-v1:TsinghuaX+00690863X+__,534631,0
6192,course-v1:TsinghuaX+00690863X+__,2541099,0
6194,course-v1:TsinghuaX+00690863X+__,2705362,0
6195,course-v1:TsinghuaX+00690863X+__,272516,0
6196,course-v1:TsinghuaX+00690863X+__,614424,0
6198,course-v1:TsinghuaX+00690863X+__,2643005,0
6199,course-v1:TsinghuaX+00690863X+__,552006,0
6201,course-v1:TsinghuaX+00690863X+__,497778,0
6204,course-v1:TsinghuaX+00690863X+__,1510302,0
6205,course-v1:TsinghuaX+00690863X+__,580238,0
6206,course-v1:TsinghuaX+00690863X+__,2457684,0
6207,course-v1:TsinghuaX+00690863X+__,2841414,0
6208,course-v1:TsinghuaX+00690863X+__,2783101,0
6209,course-v1:TsinghuaX+00690863X+__,2742152,0
6211,course-v1:TsinghuaX+00690863X+__,2680824,0
6212,course-v1:TsinghuaX+00690863X+__,515250,0
6213,course-v1:TsinghuaX+00690863X+__,2723459,0
6214,course-v1:TsinghuaX+00690863X+__,2713842,0
6215,course-v1:TsinghuaX+00690863X+__,1482690,0
6218,course-v1:TsinghuaX+00690863X+__,1585044,0
6219,course-v1:TsinghuaX+00690863X+__,2855374,0
6220,course-v1:TsinghuaX+00690863X+__,490601,0
6221,course-v1:TsinghuaX+00690863X+__,85409,0
6223,course-v1:TsinghuaX+00690863X+__,134178,0
6224,course-v1:TsinghuaX+00690863X+__,2146600,0
6225,course-v1:TsinghuaX+00690863X+__,2709796,0
6228,course-v1:TsinghuaX+00690863X+__,2736773,0
6229,course-v1:TsinghuaX+00690863X+__,1813527,0
6230,course-v1:TsinghuaX+00690863X+__,384142,0
6232,course-v1:TsinghuaX+00690863X+__,2765511,0
6233,course-v1:TsinghuaX+00690863X+__,2727352,0
6235,course-v1:TsinghuaX+00690863X+__,2599902,0
6236,course-v1:TsinghuaX+00690863X+__,596059,0
6237,course-v1:TsinghuaX+00690863X+__,2763215,0
6238,course-v1:TsinghuaX+00690863X+__,1441849,0
6240,course-v1:TsinghuaX+00690863X+__,2716974,0
6241,course-v1:TsinghuaX+00690863X+__,2789259,0
6242,course-v1:TsinghuaX+00690863X+__,2861706,0
6244,course-v1:TsinghuaX+00690863X+__,2724183,0
6247,course-v1:TsinghuaX+00690863X+__,2488245,0
6535,course-v1:TsinghuaX+80000822X+2016_T1,665676,0
6536,course-v1:TsinghuaX+80000822X+2016_T1,2713508,0
6538,course-v1:TsinghuaX+80000822X+2016_T1,2276862,0
6541,course-v1:TsinghuaX+80000822X+2016_T1,2806914,0
6544,course-v1:TsinghuaX+80000822X+2016_T1,1102995,0
6546,course-v1:TsinghuaX+80000822X+2016_T1,168387,0
6547,course-v1:TsinghuaX+80000822X+2016_T1,2785432,0
6549,course-v1:TsinghuaX+80000822X+2016_T1,491433,0
6550,course-v1:TsinghuaX+80000822X+2016_T1,158543,0
6551,course-v1:TsinghuaX+80000822X+2016_T1,2571225,0
6552,course-v1:TsinghuaX+80000822X+2016_T1,362387,0
6553,course-v1:TsinghuaX+80000822X+2016_T1,2799707,0
6554,course-v1:TsinghuaX+80000822X+2016_T1,579175,0
6555,course-v1:TsinghuaX+80000822X+2016_T1,2476890,0
6556,course-v1:TsinghuaX+80000822X+2016_T1,1520376,0
6558,course-v1:TsinghuaX+80000822X+2016_T1,2798805,0
6559,course-v1:TsinghuaX+80000822X+2016_T1,2444581,0
6563,course-v1:TsinghuaX+80000822X+2016_T1,308390,0
6564,course-v1:TsinghuaX+80000822X+2016_T1,2584608,0
6565,course-v1:TsinghuaX+80000822X+2016_T1,2712708,0
6566,course-v1:TsinghuaX+80000822X+2016_T1,2525809,0
6568,course-v1:TsinghuaX+80000822X+2016_T1,219150,0
6571,course-v1:TsinghuaX+80000822X+2016_T1,2539470,0
6572,course-v1:TsinghuaX+80000822X+2016_T1,2732734,0
6574,course-v1:TsinghuaX+80000822X+2016_T1,739031,0
6577,course-v1:TsinghuaX+80000822X+2016_T1,433401,0
6578,course-v1:TsinghuaX+80000822X+2016_T1,2649444,0
6579,course-v1:TsinghuaX+80000822X+2016_T1,29811,0
6580,course-v1:TsinghuaX+80000822X+2016_T1,1816125,0
6582,course-v1:TsinghuaX+80000822X+2016_T1,2645962,0
6583,course-v1:TsinghuaX+80000822X+2016_T1,1523052,0
6585,course-v1:TsinghuaX+80000822X+2016_T1,106433,0
6588,course-v1:TsinghuaX+80000822X+2016_T1,2711130,0
6590,course-v1:TsinghuaX+80000822X+2016_T1,2502472,0
6591,course-v1:TsinghuaX+80000822X+2016_T1,258011,0
6592,course-v1:TsinghuaX+80000822X+2016_T1,2794303,0
6594,course-v1:TsinghuaX+80000822X+2016_T1,1045891,0
6595,course-v1:TsinghuaX+80000822X+2016_T1,2459577,0
6596,course-v1:TsinghuaX+80000822X+2016_T1,2652214,0
6597,course-v1:TsinghuaX+80000822X+2016_T1,635237,0
6600,course-v1:TsinghuaX+80000822X+2016_T1,2353430,0
6601,course-v1:TsinghuaX+80000822X+2016_T1,2435372,0
6603,course-v1:TsinghuaX+80000822X+2016_T1,693216,0
6608,course-v1:TsinghuaX+80000822X+2016_T1,596211,0
6612,course-v1:TsinghuaX+80000822X+2016_T1,2723652,0
6614,course-v1:TsinghuaX+80000822X+2016_T1,2709759,0
6615,course-v1:TsinghuaX+80000822X+2016_T1,2797869,0
6616,course-v1:TsinghuaX+80000822X+2016_T1,1101177,0
6620,course-v1:TsinghuaX+80000822X+2016_T1,1930070,0
6622,course-v1:TsinghuaX+80000822X+2016_T1,2718089,0
6623,course-v1:TsinghuaX+80000822X+2016_T1,2571793,0
6624,course-v1:TsinghuaX+80000822X+2016_T1,356347,0
6627,course-v1:TsinghuaX+80000822X+2016_T1,699597,0
6629,course-v1:TsinghuaX+80000822X+2016_T1,226469,0
6631,course-v1:TsinghuaX+80000822X+2016_T1,162938,0
6636,course-v1:TsinghuaX+80000822X+2016_T1,2755465,0
6637,course-v1:TsinghuaX+80000822X+2016_T1,2810530,0
6639,course-v1:TsinghuaX+80000822X+2016_T1,2656068,0
6640,course-v1:TsinghuaX+80000822X+2016_T1,26631,0
6641,course-v1:TsinghuaX+80000822X+2016_T1,273495,0
6642,course-v1:TsinghuaX+80000822X+2016_T1,2641679,0
6643,course-v1:TsinghuaX+80000822X+2016_T1,339448,0
6646,course-v1:TsinghuaX+80000822X+2016_T1,1555899,0
6650,course-v1:TsinghuaX+80000822X+2016_T1,1193215,0
6654,course-v1:TsinghuaX+80000822X+2016_T1,2791573,0
6657,course-v1:TsinghuaX+80000822X+2016_T1,257096,0
6658,course-v1:TsinghuaX+80000822X+2016_T1,19286,0
6666,course-v1:TsinghuaX+80000822X+2016_T1,539812,0
6667,course-v1:TsinghuaX+80000822X+2016_T1,75187,0
6668,course-v1:TsinghuaX+80000822X+2016_T1,473190,0
6670,course-v1:TsinghuaX+80000822X+2016_T1,46668,0
6672,course-v1:TsinghuaX+80000822X+2016_T1,2665934,0
6674,course-v1:TsinghuaX+80000822X+2016_T1,2759343,0
6676,course-v1:TsinghuaX+80000822X+2016_T1,1507580,0
6678,course-v1:TsinghuaX+80000822X+2016_T1,2812017,0
6679,course-v1:TsinghuaX+80000822X+2016_T1,1006598,0
6680,course-v1:TsinghuaX+80000822X+2016_T1,2737438,0
6681,course-v1:TsinghuaX+80000822X+2016_T1,1005805,0
6683,course-v1:TsinghuaX+80000822X+2016_T1,2780074,0
6684,course-v1:TsinghuaX+80000822X+2016_T1,2801977,0
6685,course-v1:TsinghuaX+80000822X+2016_T1,2507398,0
6687,course-v1:TsinghuaX+80000822X+2016_T1,2758760,0
6689,course-v1:TsinghuaX+80000822X+2016_T1,698985,0
6690,course-v1:TsinghuaX+80000822X+2016_T1,250558,0
6691,course-v1:TsinghuaX+80000822X+2016_T1,381893,0
6693,course-v1:TsinghuaX+80000822X+2016_T1,45885,0
6695,course-v1:TsinghuaX+80000822X+2016_T1,2674665,0
6696,course-v1:TsinghuaX+80000822X+2016_T1,478371,0
6697,course-v1:TsinghuaX+80000822X+2016_T1,2541859,0
6698,course-v1:TsinghuaX+80000822X+2016_T1,1730570,0
6702,course-v1:TsinghuaX+80000822X+2016_T1,2751995,0
6705,course-v1:TsinghuaX+80000822X+2016_T1,302292,0
6706,course-v1:TsinghuaX+80000822X+2016_T1,2620756,0
6709,course-v1:TsinghuaX+80000822X+2016_T1,643347,0
6710,course-v1:TsinghuaX+80000822X+2016_T1,1065186,0
6712,course-v1:TsinghuaX+80000822X+2016_T1,2791480,0
6714,course-v1:TsinghuaX+80000822X+2016_T1,351374,0
6715,course-v1:TsinghuaX+80000822X+2016_T1,811905,0
6717,course-v1:TsinghuaX+80000822X+2016_T1,116915,0
6721,course-v1:TsinghuaX+80000822X+2016_T1,5605,0
6722,course-v1:TsinghuaX+80000822X+2016_T1,1097679,0
6723,course-v1:TsinghuaX+80000822X+2016_T1,2794692,0
6724,course-v1:TsinghuaX+80000822X+2016_T1,120150,0
6725,course-v1:TsinghuaX+80000822X+2016_T1,32115,0
6726,course-v1:TsinghuaX+80000822X+2016_T1,2743088,0
6727,course-v1:TsinghuaX+80000822X+2016_T1,691809,0
6728,course-v1:TsinghuaX+80000822X+2016_T1,106255,0
6729,course-v1:TsinghuaX+80000822X+2016_T1,1086501,0
6732,course-v1:TsinghuaX+80000822X+2016_T1,328295,0
6733,course-v1:TsinghuaX+80000822X+2016_T1,2641061,0
6735,course-v1:TsinghuaX+80000822X+2016_T1,2746612,0
6736,course-v1:TsinghuaX+80000822X+2016_T1,243084,0
6743,course-v1:TsinghuaX+80000822X+2016_T1,288318,0
6744,course-v1:TsinghuaX+80000822X+2016_T1,79030,0
6746,course-v1:TsinghuaX+80000822X+2016_T1,2718467,0
6747,course-v1:TsinghuaX+80000822X+2016_T1,2758114,0
6748,course-v1:TsinghuaX+80000822X+2016_T1,2683962,0
6749,course-v1:TsinghuaX+80000822X+2016_T1,2678301,0
6750,course-v1:TsinghuaX+80000822X+2016_T1,1827709,0
6751,course-v1:TsinghuaX+80000822X+2016_T1,2630070,0
6752,course-v1:TsinghuaX+80000822X+2016_T1,2464190,0
6755,course-v1:TsinghuaX+80000822X+2016_T1,2570896,0
6756,course-v1:TsinghuaX+80000822X+2016_T1,2403852,0
6757,course-v1:TsinghuaX+80000822X+2016_T1,886050,0
6760,course-v1:TsinghuaX+80000822X+2016_T1,2724783,0
6762,course-v1:TsinghuaX+80000822X+2016_T1,2660769,0
6763,course-v1:TsinghuaX+80000822X+2016_T1,74059,0
6764,course-v1:TsinghuaX+80000822X+2016_T1,2706769,0
6767,course-v1:TsinghuaX+80000822X+2016_T1,485796,0
6770,course-v1:TsinghuaX+80000822X+2016_T1,2662725,0
6777,course-v1:TsinghuaX+80000822X+2016_T1,328771,0
6778,course-v1:TsinghuaX+80000822X+2016_T1,2733558,0
6781,course-v1:TsinghuaX+80000822X+2016_T1,583143,0
6782,course-v1:TsinghuaX+80000822X+2016_T1,487814,0
6786,course-v1:TsinghuaX+80000822X+2016_T1,1835057,0
6787,course-v1:TsinghuaX+80000822X+2016_T1,470288,0
6788,course-v1:TsinghuaX+80000822X+2016_T1,157584,0
6791,course-v1:TsinghuaX+80000822X+2016_T1,1049891,0
6795,course-v1:TsinghuaX+80000822X+2016_T1,222220,0
6796,course-v1:TsinghuaX+80000822X+2016_T1,2528798,0
6799,course-v1:TsinghuaX+80000822X+2016_T1,2620887,0
6801,course-v1:TsinghuaX+80000822X+2016_T1,453562,0
